año,comuna,CIIU,sección,descripción sección,división,descripción división,grupo,descripción grupo,clase,descripción clase,empresas
2020,Villa Hermosa,7730,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,77,Actividades de alquiler y arrendamiento,773,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",3
2020,Villa Hermosa,7740,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,77,Actividades de alquiler y arrendamiento,774,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",7740,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",0
2020,Villa Hermosa,7810,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,78,Actividades de empleo,781,Actividades de agencias de empleo,7810,Actividades de agencias de empleo,0
2020,Villa Hermosa,7820,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,78,Actividades de empleo,782,Actividades de agencias de empleo temporal,7820,Actividades de agencias de empleo temporal,0
2020,Villa Hermosa,7830,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,78,Actividades de empleo,783,Otras actividades de suministro de recurso humano,7830,Otras actividades de suministro de recurso humano,0
2020,Villa Hermosa,7911,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,79,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",791,Actividades de las agencias de viajes y operadores turísticos,7911,Actividades de las agencias de viaje,8
2020,Villa Hermosa,7912,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,79,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",791,Actividades de las agencias de viajes y operadores turísticos,7912,Actividades de operadores turísticos,8
2020,Villa Hermosa,7990,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,79,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",799,Otros servicios de reserva y actividades relacionadas,7990,Otros servicios de reserva y actividades relacionadas,1
2020,Villa Hermosa,8010,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,80,Actividades de seguridad e investigación privada,801,Actividades de seguridad privada,8010,Actividades de seguridad privada,0
2020,Villa Hermosa,8020,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,80,Actividades de seguridad e investigación privada,802,Actividades de servicios de sistemas de seguridad,8020,Actividades de servicios de sistemas de seguridad,5
2020,Villa Hermosa,8030,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,80,Actividades de seguridad e investigación privada,803,Actividades de detectives e investigadores privados,8030,Actividades de detectives e investigadores privados,0
2020,Villa Hermosa,8110,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",811,Actividades combinadas de apoyo a instalaciones,8110,Actividades combinadas de apoyo a instalaciones,2
2020,Villa Hermosa,8121,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",812,Actividades de limpieza,8121,Limpieza general interior de edificios,0
2020,Villa Hermosa,8129,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",812,Actividades de limpieza,8129,Otras actividades de limpieza de edificios e instalaciones industriales,9
2020,Villa Hermosa,8130,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",813,Actividades de paisajismo y servicios de mantenimiento conexos,8130,Actividades de paisajismo y servicios de mantenimiento conexos,2
2020,Villa Hermosa,8211,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,821,Actividades administrativas y de apoyo de oficina,8211,Actividades combinadas de servicios administrativos de oficina,1
2020,Villa Hermosa,8219,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,821,Actividades administrativas y de apoyo de oficina,8219,"Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo a oficina",3
2020,Villa Hermosa,8220,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,822,Actividades de centros de llamadas (Call center),8220,Actividades de centros de llamadas (Call center),1
2020,Villa Hermosa,8230,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,823,Organización de convenciones y eventos comerciales,8230,Organización de convenciones y eventos comerciales,5
2020,Villa Hermosa,8291,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,829,Actividades de servicios de apoyo a las empresas n.c.p.,8291,Actividades de agencias de cobranza y oficinas de calificación crediticia,1
2020,Villa Hermosa,8292,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,829,Actividades de servicios de apoyo a las empresas n.c.p.,8292,Actividades de envase y empaque,0
2020,Villa Hermosa,8299,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,829,Actividades de servicios de apoyo a las empresas n.c.p.,8299,Otras actividades de servicio de apoyo a las empresas n.c.p.,23
2020,Villa Hermosa,8411,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8411,Actividades legislativas de la administración pública,0
2020,Villa Hermosa,8412,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8412,Actividades ejecutivas de la administración pública,0
2020,Villa Hermosa,8413,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8413,"Regulación de las actividades de organismos que prestan servicios de salud, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social ",1
2020,Villa Hermosa,8414,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8414,Actividades reguladoras y facilitadoras de la actividad económica,0
2020,Villa Hermosa,8421,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,842,Prestación de servicios a la comunidad en general,8421,Relaciones exteriores ,0
2020,Villa Hermosa,8423,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,842,Prestación de servicios a la comunidad en general,8423,Orden público y actividades de seguridad,0
2020,Villa Hermosa,8430,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,843,Actividades de planes de seguridad social de afiliación obligatoria,8430,Actividades de planes de seguridad social de afiliación obligatoria,0
2020,Villa Hermosa,8511,P,EDUCACIÓN,85,Educación,851,"Educación de la primera infancia, preescolar y básica primaria",8511,Educación de la primera infancia,0
2020,Villa Hermosa,8512,P,EDUCACIÓN,85,Educación,851,"Educación de la primera infancia, preescolar y básica primaria",8512,Educación preescolar,1
2020,Villa Hermosa,8513,P,EDUCACIÓN,85,Educación,851,"Educación de la primera infancia, preescolar y básica primaria",8513,Educación básica primaria,0
2020,Villa Hermosa,8521,P,EDUCACIÓN,85,Educación,852,Educación secundaria y de formación laboral,8521,Educación básica secundaria ,0
2020,Villa Hermosa,8522,P,EDUCACIÓN,85,Educación,852,Educación secundaria y de formación laboral,8522,Educación media académica,1
2020,Villa Hermosa,8523,P,EDUCACIÓN,85,Educación,852,Educación secundaria y de formación laboral,8523,Educación media técnica y de formación laboral,1
2020,Villa Hermosa,8530,P,EDUCACIÓN,85,Educación,853,Establecimientos que combinan diferentes niveles de educación ,8530,Establecimientos que combinan diferentes niveles de educación ,0
2020,Villa Hermosa,8541,P,EDUCACIÓN,85,Educación,854,Educación superior,8541,Educación técnica profesional,0
2020,Villa Hermosa,8543,P,EDUCACIÓN,85,Educación,854,Educación superior,8543,Educación de instituciones universitarias o de escuelas tecnológicas,0
2020,Villa Hermosa,8544,P,EDUCACIÓN,85,Educación,854,Educación superior,8544,Educación de universidades,0
2020,Villa Hermosa,8551,P,EDUCACIÓN,85,Educación,855,Otros tipos de educación,8551,Formación académica no formal ,1
2020,Villa Hermosa,8552,P,EDUCACIÓN,85,Educación,855,Otros tipos de educación,8552,Enseñanza deportiva y recreativa,0
2020,Villa Hermosa,8553,P,EDUCACIÓN,85,Educación,855,Otros tipos de educación,8553,Enseñanza cultural,0
2020,Villa Hermosa,8559,P,EDUCACIÓN,85,Educación,855,Otros tipos de educación,8559,Otros tipos de educación n.c.p.,1
2020,Villa Hermosa,8560,P,EDUCACIÓN,85,Educación,856,Actividades de apoyo a la educación,8560,Actividades de apoyo a la educación,1
2020,Villa Hermosa,8610,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,861,"Actividades de hospitales y clínicas, con internación",8610,"Actividades de hospitales y clínicas, con internación",0
2020,Villa Hermosa,8621,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,862,"Actividades de práctica médica y odontológica, sin internación ",8621,"Actividades de la práctica médica, sin internación",0
2020,Villa Hermosa,8622,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,862,"Actividades de práctica médica y odontológica, sin internación ",8622,Actividades de la práctica odontológica,0
2020,Villa Hermosa,8691,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,869,Otras actividades de atención relacionadas con la salud humana,8691,Actividades de apoyo diagnóstico,1
2020,Villa Hermosa,8692,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,869,Otras actividades de atención relacionadas con la salud humana,8692,Actividades de apoyo terapéutico,2
2020,Villa Hermosa,8699,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,86,Actividades de atención de la salud humana,869,Otras actividades de atención relacionadas con la salud humana,8699,Otras actividades de atención de la salud humana,2
2020,Villa Hermosa,8710,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,87,Actividades de atención residencial medicalizada,871,Actividades de atención residencial medicalizada de tipo general,8710,Actividades de atención residencial medicalizada de tipo general,0
2020,Villa Hermosa,8720,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,87,Actividades de atención residencial medicalizada,872,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas",8720,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas",0
2020,Villa Hermosa,8730,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,87,Actividades de atención residencial medicalizada,873,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,8730,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,2
2020,Villa Hermosa,8790,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,87,Actividades de atención residencial medicalizada,879,Otras actividades de atención en instituciones con alojamiento,8790,Otras actividades de atención en instituciones con alojamiento,1
2020,Villa Hermosa,8810,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,88,Actividades de asistencia social sin alojamiento,881,Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas,8810,Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas,0
2020,Villa Hermosa,8890,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,88,Actividades de asistencia social sin alojamiento,889,Otras actividades de asistencia social sin alojamiento,8890,Otras actividades de asistencia social sin alojamiento,1
2020,Villa Hermosa,9001,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",90,"Actividades creativas, artísticas y de entretenimiento",900,"Actividades creativas, artísticas y de entretenimiento ",9001,Creación literaria,0
2020,Villa Hermosa,9002,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",90,"Actividades creativas, artísticas y de entretenimiento",900,"Actividades creativas, artísticas y de entretenimiento ",9002,Creación musical,0
2020,Villa Hermosa,9003,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",90,"Actividades creativas, artísticas y de entretenimiento",900,"Actividades creativas, artísticas y de entretenimiento ",9003,Creación teatral,0
2020,Villa Hermosa,9004,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",90,"Actividades creativas, artísticas y de entretenimiento",900,"Actividades creativas, artísticas y de entretenimiento ",9004,Creación audiovisual,0
2020,Villa Hermosa,9005,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",90,"Actividades creativas, artísticas y de entretenimiento",900,"Actividades creativas, artísticas y de entretenimiento ",9005,Artes plásticas y visuales,0
2020,Villa Hermosa,9006,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",90,"Actividades creativas, artísticas y de entretenimiento",900,"Actividades creativas, artísticas y de entretenimiento ",9006,Actividades teatrales,0
2020,Villa Hermosa,9007,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",90,"Actividades creativas, artísticas y de entretenimiento",900,"Actividades creativas, artísticas y de entretenimiento ",9007,Actividades de espectáculos musicales en vivo,3
2020,Villa Hermosa,9008,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",90,"Actividades creativas, artísticas y de entretenimiento",900,"Actividades creativas, artísticas y de entretenimiento ",9008,Otras actividades de espectáculos en vivo,0
2020,Villa Hermosa,9101,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",910,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",9101,Actividades de bibliotecas y archivos,0
2020,Villa Hermosa,9102,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",910,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",9102,"Actividades y funcionamiento de museos, conservación de edificios y sitios históricos",0
2020,Villa Hermosa,9103,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",910,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",9103,"Actividades de jardines botánicos, zoológicos y reservas naturales",0
2020,Villa Hermosa,9200,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",92,Actividades de juegos de azar y apuestas,920,Actividades de juegos de azar y apuestas,9200,Actividades de juegos de azar y apuestas,17
2020,Villa Hermosa,9311,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",93,Actividades deportivas y actividades recreativas y de esparcimiento,931,Actividades deportivas,9311,Gestión de instalaciones deportivas,1
2020,Villa Hermosa,9312,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",93,Actividades deportivas y actividades recreativas y de esparcimiento,931,Actividades deportivas,9312,Actividades de clubes deportivos,0
2020,Villa Hermosa,9319,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",93,Actividades deportivas y actividades recreativas y de esparcimiento,931,Actividades deportivas,9319,Otras actividades deportivas,1
2020,Villa Hermosa,9321,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",93,Actividades deportivas y actividades recreativas y de esparcimiento,932,Otras actividades recreativas y de esparcimiento,9321,Actividades de parques de atracciones y parques temáticos,1
2020,Villa Hermosa,9329,R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",93,Actividades deportivas y actividades recreativas y de esparcimiento,932,Otras actividades recreativas y de esparcimiento,9329,Otras actividades recreativas y de esparcimiento n.c.p.,1
2020,Villa Hermosa,9411,S,OTRAS ACTIVIDADES DE SERVICIOS,94,Actividades de asociaciones,941,"Actividades de asociaciones empresariales y de empleadores, ",9411,Actividades de asociaciones empresariales y de empleadores,0
2020,Villa Hermosa,9412,S,OTRAS ACTIVIDADES DE SERVICIOS,94,Actividades de asociaciones,941,"Actividades de asociaciones empresariales y de empleadores, ",9412,Actividades de asociaciones profesionales,0
2020,Villa Hermosa,9491,S,OTRAS ACTIVIDADES DE SERVICIOS,94,Actividades de asociaciones,949,Actividades de otras asociaciones,9491,Actividades de asociaciones religiosas,1
2020,Villa Hermosa,9499,S,OTRAS ACTIVIDADES DE SERVICIOS,94,Actividades de asociaciones,949,Actividades de otras asociaciones,9499,Actividades de otras asociaciones n.c.p.,0
2020,Villa Hermosa,9511,S,OTRAS ACTIVIDADES DE SERVICIOS,95,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",951,Mantenimiento y reparación de computadores y equipo de comunicaciones,9511,Mantenimiento y reparación de computadores y de equipo periférico,6
2020,Villa Hermosa,9512,S,OTRAS ACTIVIDADES DE SERVICIOS,95,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",951,Mantenimiento y reparación de computadores y equipo de comunicaciones,9512,Mantenimiento y reparación de equipos de comunicación,3
2020,Villa Hermosa,9521,S,OTRAS ACTIVIDADES DE SERVICIOS,95,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",952,Mantenimiento y reparación de efectos personales y enseres domésticos,9521,Mantenimiento y reparación de aparatos electrónicos de consumo,0
2020,Villa Hermosa,9522,S,OTRAS ACTIVIDADES DE SERVICIOS,95,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",952,Mantenimiento y reparación de efectos personales y enseres domésticos,9522,Mantenimiento y reparación de aparatos y equipos domésticos y de jardinería ,1
2020,Villa Hermosa,9523,S,OTRAS ACTIVIDADES DE SERVICIOS,95,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",952,Mantenimiento y reparación de efectos personales y enseres domésticos,9523,Reparación de calzado y artículos de cuero,0
2020,Villa Hermosa,9524,S,OTRAS ACTIVIDADES DE SERVICIOS,95,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",952,Mantenimiento y reparación de efectos personales y enseres domésticos,9524,Reparación de muebles y accesorios para el hogar,5
2020,Villa Hermosa,9529,S,OTRAS ACTIVIDADES DE SERVICIOS,95,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",952,Mantenimiento y reparación de efectos personales y enseres domésticos,9529,Mantenimiento y reparación de otros efectos personales y enseres domésticos,1
2020,Villa Hermosa,9601,S,OTRAS ACTIVIDADES DE SERVICIOS,96,Otras actividades de servicios personales,960,Otras actividades de servicios personales,9601,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",3
2020,Villa Hermosa,9602,S,OTRAS ACTIVIDADES DE SERVICIOS,96,Otras actividades de servicios personales,960,Otras actividades de servicios personales,9602,Peluquería y otros tratamientos de belleza,44
2020,Villa Hermosa,9603,S,OTRAS ACTIVIDADES DE SERVICIOS,96,Otras actividades de servicios personales,960,Otras actividades de servicios personales,9603,Pompas fúnebres y actividades relacionadas,0
2020,Villa Hermosa,9609,S,OTRAS ACTIVIDADES DE SERVICIOS,96,Otras actividades de servicios personales,960,Otras actividades de servicios personales,9609,Otras actividades de servicios personales n.c.p.,12
2020,Villa Hermosa,9700,T,ACTIVIDADES DE LOS HOGARES INDIVIDUALES EN CALIDAD DE EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES INDIVIDUALES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO,97,Actividades de los hogares individuales como empleadores de personal doméstico,970,Actividades de los hogares individuales como empleadores de personal doméstico,9700,Actividades de los hogares individuales como empleadores de personal doméstico,0
2020,Villa Hermosa,9810,T,ACTIVIDADES DE LOS HOGARES INDIVIDUALES EN CALIDAD DE EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES INDIVIDUALES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO,98,Actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,981,Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio,9810,Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio,0
2020,Villa Hermosa,9820,T,ACTIVIDADES DE LOS HOGARES INDIVIDUALES EN CALIDAD DE EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES INDIVIDUALES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO,98,Actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,982,Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio,9820,Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio,0
2021,Villa Hermosa,0000,,,,,,,0000,Sin CIIU (No oficial),0
2021,Villa Hermosa,0090,,,,,,,0090,Rentistas de Capital (No oficial),2
2021,Villa Hermosa,0111,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",011,Cultivos agrícolas transitorios ,0111,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas ",1
2021,Villa Hermosa,0112,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",011,Cultivos agrícolas transitorios ,0112,Cultivo de arroz ,0
2021,Villa Hermosa,0113,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",011,Cultivos agrícolas transitorios ,0113,"Cultivo de hortalizas, raíces y tubérculos ",3
2021,Villa Hermosa,0115,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",011,Cultivos agrícolas transitorios ,0115,Cultivo de plantas textiles ,0
2021,Villa Hermosa,0119,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",011,Cultivos agrícolas transitorios ,0119,Otros cultivos transitorios n.c.p.,1
2021,Villa Hermosa,0121,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",012,Cultivos agrícolas permanentes ,0121,Cultivo de frutas tropicales y subtropicales,3
2021,Villa Hermosa,0122,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",012,Cultivos agrícolas permanentes ,0122,Cultivo de plátano y banano,1
2021,Villa Hermosa,0123,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",012,Cultivos agrícolas permanentes ,0123,Cultivo de café,2
2021,Villa Hermosa,0124,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",012,Cultivos agrícolas permanentes ,0124,Cultivo de caña de azúcar,0
2021,Villa Hermosa,0125,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",012,Cultivos agrícolas permanentes ,0125,Cultivo de flor de corte,0
2021,Villa Hermosa,0126,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",012,Cultivos agrícolas permanentes ,0126,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,2
2021,Villa Hermosa,0127,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",012,Cultivos agrícolas permanentes ,0127,Cultivo de plantas con las que se preparan bebidas,0
2021,Villa Hermosa,0128,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",012,Cultivos agrícolas permanentes ,0128,Cultivo de especias y de plantas aromáticas y medicinales ,3
2021,Villa Hermosa,0129,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",012,Cultivos agrícolas permanentes ,0129,Otros cultivos permanentes n.c.p.,2
2021,Villa Hermosa,0130,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",013,"Propagación de plantas (actividades de los viveros, excepto viveros forestales) ",0130,"Propagación de plantas (actividades de los viveros, excepto viveros forestales) ",1
2021,Villa Hermosa,0141,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",014,Ganadería ,0141,Cría de ganado bovino y bufalino,13
2021,Villa Hermosa,0142,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",014,Ganadería ,0142,Cría de caballos y otros equinos ,0
2021,Villa Hermosa,0143,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",014,Ganadería ,0143,Cría de ovejas y cabras ,0
