"AÑO","CIIU","Descripción","ALTAVISTA","ARANJUEZ","BELEN","BUENOS AIRES","CASTILLA","DOCE DE OCTUBRE","EL POBLADO","GUAYABAL","LA AMERICA","LA CANDELARIA","LAURELES-ESTADIO","MANRIQUE","PALMITAS","POPULAR","ROBLEDO","SAN ANTONIO DE PRADO","SAN CRISTOBAL","SAN JAVIER","SANTA CRUZ","SANTA ELENA","VILLA HERMOSA","Sin georreferenciar"
"2018","127","Cultivo de plantas con las que se preparan bebidas","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2"
"2018","128","Cultivo de especias y de plantas aromáticas y medicinales","0","0","6","1","1","0","31","1","2","9","6","0","0","0","2","0","0","0","0","0","0","12"
"2018","129","Otros cultivos permanentes n.c.p.","0","0","2","0","1","0","12","2","1","3","3","0","0","0","0","0","0","0","0","0","2","7"
"2018","130","Propagación de plantas (actividades de los viveros, excepto viveros forestales)","0","1","3","0","2","0","9","0","2","1","7","0","0","0","0","0","0","2","0","0","0","17"
"2018","141","Cría de ganado bovino y bufalino","0","6","25","7","7","0","221","18","9","67","73","0","0","0","1","0","0","3","0","0","2","101"
"2018","142","Cría de caballos y otros equinos","0","0","1","0","0","0","4","1","0","2","1","0","0","0","1","0","0","0","0","0","0","2"
"2018","143","Cría de ovejas y cabras","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2"
"2018","144","Cría de ganado porcino","0","0","4","0","3","0","25","3","2","3","9","0","0","0","1","0","0","0","1","0","1","20"
"2018","145","Cría de aves de corral","0","0","2","0","2","0","5","0","0","6","5","0","0","0","0","0","0","0","0","0","0","5"
"2018","149","Cría de otros animales n.c.p.","0","1","2","3","0","0","5","1","0","2","3","0","0","0","3","0","0","1","0","0","0","6"
"2018","150","Explotación mixta (agrícola y pecuaria)","0","0","12","2","2","1","71","6","6","15","24","0","0","0","2","0","0","0","0","0","0","36"
"2018","161","Actividades de apoyo a la agricultura","0","2","10","4","1","1","49","4","2","14","18","0","0","0","9","0","0","0","0","0","1","15"
"2018","162","Actividades de apoyo a la ganadería","0","0","2","0","2","0","22","1","2","6","11","0","0","0","0","0","0","1","0","0","1","10"
"2018","163","Actividades posteriores a la cosecha","0","1","5","0","0","0","3","0","2","1","1","0","0","0","1","0","0","0","0","0","1","8"
"2018","164","Tratamiento de semillas para propagación","0","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2018","210","Silvicultura y otras actividades forestales","0","2","4","0","1","0","36","3","3","7","14","0","0","0","3","0","0","0","0","0","0","21"
"2018","220","Extracción de madera","0","0","1","0","0","1","5","0","3","4","5","0","0","0","2","0","0","1","0","0","2","4"
"2018","230","Recolección de productos forestales diferentes a la madera","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","240","Servicios de apoyo a la silvicultura","0","1","2","1","0","0","4","1","0","3","3","0","0","0","0","0","0","0","0","0","1","4"
"2018","311","Pesca marítima","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2"
"2018","321","Acuicultura marítima","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","322","Acuicultura de agua dulce","0","0","2","0","0","0","6","0","2","7","4","0","0","0","0","0","0","0","0","0","0","7"
"2018","510","Extracción de hulla (carbón de piedra)","0","0","2","0","0","0","6","0","0","2","3","0","0","0","0","0","0","0","0","0","0","2"
"2018","520","Extracción de carbón lignito","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","710","Extracción de minerales de hierro","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","721","Extracción de minerales de uranio y de torio","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","722","Extracción de oro y otros metales preciosos","0","0","9","5","2","3","114","13","8","16","21","1","0","1","3","0","0","2","0","0","1","40"
"2018","729","Extracción de otros minerales metalíferos no ferrosos n.c.p.","0","0","3","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","2"
"2018","811","Extracción de piedra, arena, arcillas comunes, yeso y anhidrita","0","0","4","0","1","0","20","2","1","3","15","0","0","0","2","0","0","0","0","0","0","10"
"2018","812","Extracción de arcillas de uso industrial, caliza, caolín y bentonitas","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3"
"2018","820","Extracción de esmeraldas, piedras preciosas y semipreciosas","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"2018","899","Extracción de otros minerales no metálicos n.c.p.","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3"
"2018","910","Actividades de apoyo para la extracción de petróleo y de gas natural","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"2018","990","Actividades de apoyo para otras actividades de explotación de minas y canteras","0","2","4","0","0","0","15","2","0","7","11","0","0","1","0","0","0","1","0","0","1","9"
"2018","1,011","Procesamiento y conservación de carne y productos cárnicos","0","9","14","2","18","1","9","15","4","17","8","3","0","0","7","0","0","3","0","0","0","14"
"2018","1,012","Procesamiento y conservación de pescados, crustáceos y moluscos","0","0","3","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2"
"2018","1,020","Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos","0","4","25","13","10","4","33","19","11","22","26","2","0","1","7","0","0","6","2","0","3","51"
"2018","1,030","Elaboración de aceites y grasas de origen vegetal y animal","0","1","0","0","0","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","1,040","Elaboración de productos lácteos","0","5","7","1","5","0","12","5","2","6","5","0","0","0","7","0","0","1","1","0","2","18"
"2018","1,051","Elaboración de productos de molinería","0","8","8","6","7","4","3","8","0","15","3","4","0","3","5","0","0","4","4","0","7","18"
"2018","1,052","Elaboración de almidones y productos derivados del almidón","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","1,061","Trilla de café","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","3"
"2018","1,062","Descafeinado, tostión y molienda del café","0","0","2","0","0","0","2","3","0","1","3","0","0","0","1","0","0","1","0","0","0","6"
"2018","1,063","Otros derivados del café","0","0","1","0","0","1","1","0","1","9","5","0","0","0","0","0","0","0","0","0","0","5"
"2018","1,072","Elaboración de panela","0","0","2","0","0","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","5"
"2018","1,081","Elaboración de productos de panadería","0","69","111","52","51","60","81","55","47","209","118","34","0","19","41","0","0","31","27","0","37","169"
"2018","1,082","Elaboración de cacao, chocolate y productos de confitería","0","1","9","6","0","1","5","1","1","4","1","1","0","0","3","0","0","2","0","0","2","11"
"2018","1,083","Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares","0","0","0","0","0","0","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2018","1,084","Elaboración de comidas y platos preparados","0","8","45","14","8","1","80","22","17","39","52","6","0","0","13","0","0","3","1","0","10","55"
"2018","1,089","Elaboración de otros productos alimenticios n.c.p.","0","15","35","19","17","8","49","36","19","35","40","8","0","4","10","0","0","8","5","0","6","50"
"2018","1,090","Elaboración de alimentos preparados para animales","0","0","3","0","2","0","1","7","1","0","4","0","0","0","0","0","0","0","0","0","1","6"
"2018","1,101","Destilación, rectificación y mezcla de bebidas alcohólicas","0","2","1","1","1","0","5","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0"
"2018","1,102","Elaboración de bebidas fermentadas no destiladas","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","1","0","0","0","3"
"2018","1,103","Producción de malta, elaboración de cervezas y otras bebidas malteadas","0","1","0","0","0","0","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","5"
"2018","1,104","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas","0","2","1","0","0","0","15","8","4","7","5","0","0","0","0","0","0","3","0","0","0","10"
"2018","1,200","Elaboración de productos de tabaco","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"2018","1,311","Preparación e hilatura de fibras textiles","0","2","0","0","1","0","4","3","0","5","4","0","0","0","0","0","0","1","0","0","0","1"
"2018","1,312","Tejeduría de productos textiles","0","1","5","2","1","4","4","15","2","20","5","0","0","0","3","0","0","2","0","0","1","3"
"2018","1,313","Acabado de productos textiles","0","10","27","8","10","8","13","55","15","108","19","3","0","0","13","0","0","11","1","0","6","35"
"2018","1,391","Fabricación de tejidos de punto y ganchillo","0","0","2","1","1","1","1","6","1","5","3","0","0","0","2","0","0","0","0","0","0","2"
"2018","1,392","Confección de artículos con materiales textiles, excepto prendas de vestir","0","8","16","8","4","4","14","10","5","20","24","0","0","0","4","0","0","4","2","0","2","21"
"2018","1,393","Fabricación de tapetes y alfombras para pisos","0","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2018","1,394","Fabricación de cuerdas, cordeles, cables, bramantes y redes","0","0","2","1","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","2"
"2018","1,399","Fabricación de otros artículos textiles n.c.p.","0","1","18","5","4","3","10","18","16","33","12","2","0","0","2","0","0","2","0","0","2","14"
"2018","1,410","Confección de prendas de vestir, excepto prendas de piel","0","94","296","79","99","68","185","280","153","1,033","301","52","0","21","77","0","0","83","24","0","46","358"
"2018","1,420","Fabricación de artículos de piel","0","0","1","0","0","0","1","0","0","1","2","0","0","1","0","0","0","0","0","0","1","6"
"2018","1,430","Fabricación de artículos de punto y ganchillo","0","0","3","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","1,511","Curtido y recurtido de cueros; recurtido y teñido de pieles","0","0","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","1","0","0","0","1"
"2018","1,512","Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería","0","5","12","9","4","1","13","5","3","16","12","2","0","1","4","0","0","4","0","0","1","23"
"2018","1,513","Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales","0","6","10","6","3","1","7","7","4","17","11","1","0","0","2","0","0","0","0","0","3","12"
"2018","1,521","Fabricación de calzado de cuero y piel, con cualquier tipo de suela","0","15","14","14","8","13","14","20","9","72","19","8","0","2","6","0","0","10","5","0","8","23"
"2018","1,522","Fabricación de otros tipos de calzado, excepto calzado de cuero y piel","0","5","4","4","2","9","2","5","4","44","2","6","0","2","1","0","0","1","1","0","6","12"
"2018","1,523","Fabricación de partes del calzado","0","1","1","0","1","3","1","3","0","9","0","0","0","0","0","0","0","0","1","0","0","3"
"2018","1,610","Aserrado, acepillado e impregnación de la madera","0","3","4","3","2","0","3","1","2","33","2","0","0","0","2","0","0","0","2","0","1","12"
"2018","1,620","Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles","0","0","0","0","0","0","1","0","0","4","3","1","0","1","0","0","0","0","0","0","0","0"
"2018","1,630","Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción","0","17","19","6","8","8","6","19","5","41","14","5","0","2","9","0","0","2","3","0","5","29"
"2018","1,640","Fabricación de recipientes de madera","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1"
"2018","1,690","Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería","0","5","5","2","2","1","9","9","8","14","9","2","0","0","5","0","0","0","0","0","2","16"
"2018","1,701","Fabricación de pulpas (pastas) celulósicas; papel y cartón","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1"
"2018","1,702","Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.","0","1","1","2","0","0","2","3","1","5","2","0","0","0","0","0","0","1","0","0","1","5"
"2018","1,709","Fabricación de otros artículos de papel y cartón","0","3","4","3","0","0","9","8","5","16","7","0","0","0","1","0","0","1","1","0","0","7"
"2018","1,811","Actividades de impresión","0","17","55","7","9","5","44","45","29","315","70","9","0","1","14","0","0","3","1","0","7","56"
"2018","1,812","Actividades de servicios relacionados con la impresión","0","2","12","0","3","2","12","23","7","76","19","3","0","0","0","0","0","1","0","0","3","9"
"2018","1,820","Producción de copias a partir de grabaciones originales","0","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"2018","1,921","Fabricación de productos de la refinación del petróleo","0","1","0","0","1","0","3","3","2","2","0","0","0","0","1","0","0","1","0","0","0","3"
"2018","1,922","Actividad de mezcla de combustibles","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,011","Fabricación de sustancias y productos químicos básicos","0","2","1","0","4","0","11","4","3","6","3","0","0","1","1","0","0","1","1","0","0","7"
"2018","2,012","Fabricación de abonos y compuestos inorgánicos nitrogenados","0","0","2","0","1","0","5","2","3","0","6","0","0","0","0","0","0","0","0","0","0","2"
"2018","2,013","Fabricación de plásticos en formas primarias","0","6","2","0","1","0","1","8","0","8","0","1","0","0","2","0","0","0","1","0","0","6"
"2018","2,014","Fabricación de caucho sintético en formas primarias","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0"
"2018","2,021","Fabricación de plaguicidas y otros productos químicos de uso agropecuario","0","0","1","0","0","0","3","2","0","5","2","0","0","0","0","0","0","0","1","0","0","1"
"2018","2,022","Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas","0","2","5","1","2","2","6","4","0","7","9","1","0","1","0","0","0","0","0","0","0","8"
"2018","2,023","Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador","0","7","16","4","6","4","11","27","12","14","19","5","0","0","5","0","0","5","5","0","6","29"
"2018","2,029","Fabricación de otros productos químicos n.c.p.","0","2","2","3","1","0","4","12","2","6","3","2","0","0","1","0","0","3","0","0","0","9"
"2018","2,030","Fabricación de fibras sintéticas y artificiales","0","1","1","0","0","0","1","2","0","2","1","0","0","0","1","0","0","0","0","0","1","1"
"2018","2,100","Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico","0","2","7","0","0","1","24","5","4","12","6","0","0","0","0","0","0","1","0","0","1","17"
"2018","2,211","Fabricación de llantas y neumáticos de caucho","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","2,212","Reencauche de llantas usadas","0","0","0","0","0","1","0","2","1","3","1","0","0","0","0","0","0","0","0","0","0","3"
"2018","2,219","Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.","0","2","2","2","0","0","1","16","0","7","3","0","0","0","1","0","0","1","1","0","1","7"
"2018","2,221","Fabricación de formas básicas de plástico","0","10","4","1","1","1","4","17","2","13","8","1","0","0","1","0","0","0","0","0","0","7"
"2018","2,229","Fabricación de artículos de plástico n.c.p.","0","13","19","10","11","3","12","70","13","51","18","4","0","0","8","0","0","2","3","0","1","25"
"2018","2,310","Fabricación de vidrio y productos de vidrio","0","3","6","1","2","0","1","5","0","11","6","1","0","1","1","0","0","0","0","0","2","8"
"2018","2,391","Fabricación de productos refractarios","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,392","Fabricación de materiales de arcilla para la construcción","0","0","5","0","1","1","2","0","0","2","1","0","0","1","1","0","0","0","0","0","0","5"
"2018","2,393","Fabricación de otros productos de cerámica y porcelana","0","0","1","0","0","0","0","1","1","2","2","1","0","0","0","0","0","0","0","0","0","3"
"2018","2,394","Fabricación de cemento, cal y yeso","0","0","0","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,395","Fabricación de artículos de hormigón, cemento y yeso","0","1","4","0","2","0","5","3","0","8","4","2","0","0","2","0","0","3","2","0","3","8"
"2018","2,396","Corte, tallado y acabado de la piedra","0","8","1","0","0","0","3","2","0","7","1","0","0","0","4","0","0","0","0","0","0","6"
"2018","2,399","Fabricación de otros productos minerales no metálicos n.c.p.","0","0","0","2","0","0","1","3","0","0","1","0","0","0","2","0","0","1","0","0","0","1"
"2018","2,410","Industrias básicas de hierro y de acero","0","1","3","0","1","1","2","16","2","17","2","0","0","0","4","0","0","1","1","0","3","10"
"2018","2,421","Industrias básicas de metales preciosos","0","0","1","0","0","0","5","0","0","2","1","0","0","0","0","0","0","0","0","0","0","2"
"2018","2,429","Industrias básicas de otros metales no ferrosos","0","0","1","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2018","2,431","Fundición de hierro y de acero","0","0","2","0","4","0","3","1","0","2","0","0","0","0","2","0","0","0","1","0","0","3"
"2018","2,432","Fundición de metales no ferrosos","0","1","0","0","0","0","0","5","0","10","2","0","0","0","0","0","0","1","1","0","1","2"
"2018","2,511","Fabricación de productos metálicos para uso estructural","0","31","25","16","25","17","10","48","14","99","15","14","0","3","20","0","0","15","10","0","7","75"
"2018","2,512","Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o transporte de mercancías","0","0","0","0","1","0","1","1","0","3","2","0","0","0","0","0","0","0","1","0","1","1"
"2018","2,513","Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central","0","0","0","1","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,591","Forja, prensado, estampado y laminado de metal; pulvimetalurgia","0","1","2","0","1","0","3","9","2","12","2","2","0","1","0","0","0","0","0","0","0","2"
"2018","2,592","Tratamiento y revestimiento de metales; mecanizado","0","2","1","2","4","3","6","21","2","22","1","1","0","0","1","0","0","1","0","0","0","2"
"2018","2,593","Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","0","1","2","0","1","0","1","2","1","3","1","2","0","0","0","0","0","0","0","0","0","2"
"2018","2,599","Fabricación de otros productos elaborados de metal n.c.p.","0","12","13","8","14","5","10","67","6","64","16","0","0","0","6","0","0","3","0","0","4","19"
"2018","2,610","Fabricación de componentes y tableros electrónicos","0","1","1","0","0","0","2","3","3","2","1","0","0","0","0","0","0","2","0","0","0","0"
"2018","2,620","Fabricación de computadoras y de equipo periférico","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","2,630","Fabricación de equipos de comunicación","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,640","Fabricación de aparatos electrónicos de consumo","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0"
"2018","2,651","Fabricación de equipo de medición, prueba, navegación y control","0","2","3","2","0","0","2","0","2","4","0","0","0","0","0","0","0","1","0","0","0","1"
"2018","2,660","Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico","0","0","3","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","2"
"2018","2,670","Fabricación de instrumentos ópticos y equipo fotográfico","0","1","0","1","0","0","0","0","2","8","1","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,711","Fabricación de motores, generadores y transformadores eléctricos","0","0","0","1","1","0","1","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","2,712","Fabricación de aparatos de distribución y control de la energía eléctrica","0","1","0","0","1","0","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","2,720","Fabricación de pilas, baterías y acumuladores eléctricos","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","2,731","Fabricación de hilos y cables eléctricos y de fibra óptica","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","2,732","Fabricación de dispositivos de cableado","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2018","2,740","Fabricación de equipos eléctricos de iluminación","0","1","4","0","0","0","5","4","2","2","3","1","0","0","0","0","0","1","0","0","0","2"
"2018","2,750","Fabricación de aparatos de uso doméstico","0","2","5","0","0","0","2","3","2","10","0","0","0","0","0","0","0","1","0","0","0","1"
"2018","2,790","Fabricación de otros tipos de equipo eléctrico n.c.p.","0","2","5","1","0","1","3","5","3","8","3","1","0","0","1","0","0","0","0","0","1","3"
"2018","2,811","Fabricación de motores, turbinas, y partes para motores de combustión interna","0","0","0","1","0","1","2","1","0","2","0","0","0","0","1","0","0","1","0","0","0","1"
"2018","2,812","Fabricación de equipos de potencia hidráulica y neumática","0","1","0","0","1","0","0","2","0","2","2","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,813","Fabricación de otras bombas, compresores, grifos y válvulas","0","0","1","0","1","0","1","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0"
"2018","2,814","Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"2018","3,512","Transmisión de energía eléctrica","0","0","0","0","0","0","4","2","0","1","0","0","0","0","0","0","0","0","0","0","1","1"
"2018","2,815","Fabricación de hornos, hogares y quemadores industriales","0","0","0","0","0","0","1","2","0","3","0","0","0","0","1","0","0","0","0","0","0","1"
"2018","2,816","Fabricación de equipo de elevación y manipulación","0","1","2","0","1","0","1","6","2","2","2","0","0","0","0","0","0","1","0","0","0","0"
"2018","2,817","Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico)","0","1","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,819","Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.","0","3","4","0","5","1","6","19","1","19","4","0","0","0","2","0","0","1","1","0","1","7"
"2018","2,821","Fabricación de maquinaria agropecuaria y forestal","0","0","0","0","0","0","1","3","0","3","1","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,822","Fabricación de máquinas formadoras de metal y de máquinas herramienta","0","0","1","0","0","0","1","3","1","2","0","1","0","0","0","0","0","0","0","0","0","1"
"2018","2,823","Fabricación de maquinaria para la metalurgia","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","2,824","Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción","0","1","0","0","0","0","1","3","0","3","1","0","0","0","0","0","0","0","2","0","1","1"
"2018","2,825","Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco","0","0","1","0","3","0","3","4","0","4","0","0","0","0","1","0","0","0","0","0","1","2"
"2018","2,826","Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros","0","0","1","0","0","0","0","3","1","4","0","0","0","0","0","0","0","0","0","0","0","2"
"2018","2,829","Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.","0","2","3","0","5","1","5","8","0","6","3","0","0","0","0","0","0","1","0","0","0","5"
"2018","2,910","Fabricación de vehículos automotores y sus motores","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","2,920","Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques","0","0","1","0","2","0","0","2","1","2","1","0","0","0","0","0","0","2","2","0","0","3"
"2018","2,930","Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores","0","5","2","1","3","0","6","14","4","32","4","0","0","0","2","0","0","0","1","0","3","7"
"2018","3,011","Construcción de barcos y de estructuras flotantes","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","3,012","Construcción de embarcaciones de recreo y deporte","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","3,030","Fabricación de aeronaves, naves espaciales y de maquinaria conexa","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","3,091","Fabricación de motocicletas","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","3,092","Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad","0","1","2","0","0","0","1","3","0","2","5","0","0","0","0","0","0","0","0","0","0","0"
"2018","3,099","Fabricación de otros tipos de equipo de transporte n.c.p.","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","3,110","Fabricación de muebles","0","37","51","19","14","12","18","40","16","131","41","8","0","10","12","0","0","8","6","0","9","58"
"2018","3,120","Fabricación de colchones y somieres","0","6","4","1","4","3","1","4","3","10","29","4","0","0","2","0","0","0","2","0","0","6"
"2018","3,210","Fabricación de joyas, bisutería y artículos conexos","0","6","12","7","3","2","30","3","9","89","33","2","0","0","3","0","0","4","1","0","0","31"
"2018","3,220","Fabricación de instrumentos musicales","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1"
"2018","3,230","Fabricación de artículos y equipo para la práctica del deporte","0","0","4","1","0","3","5","1","3","9","2","1","0","0","0","0","0","1","0","0","1","4"
"2018","3,240","Fabricación de juegos, juguetes y rompecabezas","0","1","2","3","0","0","3","0","3","6","2","4","0","1","0","0","0","0","0","0","0","5"
"2018","3,250","Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)","0","7","29","6","1","0","15","7","7","47","23","1","0","3","5","0","0","6","0","0","6","24"
"2018","3,290","Otras industrias manufactureras n.c.p.","0","14","10","7","9","11","18","44","17","59","23","5","0","2","5","0","0","4","0","0","4","26"
"2018","3,311","Mantenimiento y reparación especializado de productos elaborados en metal","0","8","9","7","4","2","3","17","5","25","6","3","0","2","1","0","0","2","3","0","1","14"
"2018","3,312","Mantenimiento y reparación especializado de maquinaria y equipo","0","14","40","19","28","14","24","53","19","116","46","4","0","3","14","0","0","12","4","0","9","99"
"2018","3,313","Mantenimiento y reparación especializado de equipo electrónico y óptico","0","5","10","2","3","1","3","5","7","18","5","0","0","0","1","0","0","3","0","0","1","9"
"2018","3,314","Mantenimiento y reparación especializado de equipo eléctrico","0","1","8","3","1","2","3","11","3","16","5","1","0","0","3","0","0","1","1","0","1","8"
"2018","3,315","Mantenimiento y reparación especializado de equipo de transporte, excepto los vehículos automotores, motocicletas y bicicletas","0","1","0","1","0","0","5","0","1","5","0","0","0","0","1","0","0","0","0","0","0","8"
"2018","3,319","Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.","0","0","4","4","4","2","8","4","2","13","5","2","0","1","0","0","0","0","0","0","0","6"
"2018","3,320","Instalación especializada de maquinaria y equipo industrial","0","0","3","1","0","0","3","4","2","4","5","1","0","0","1","0","0","1","0","0","2","4"
"2018","3,511","Generación de energía eléctrica","0","0","3","0","0","1","46","3","0","10","4","0","0","0","0","0","0","0","0","0","0","9"
"2018","3,513","Distribución de energía eléctrica","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","3,514","Comercialización de energía eléctrica","0","0","0","0","1","0","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1"
"2018","3,520","Producción de gas; distribución de combustibles gaseosos por tuberías","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","1"
"2018","3,530","Suministro de vapor y aire acondicionado","0","0","3","0","0","0","0","1","1","0","1","0","0","0","2","0","0","0","1","0","0","1"
"2018","3,600","Captación, tratamiento y distribución de agua","0","0","2","0","2","1","3","1","4","1","10","0","0","0","2","0","0","0","0","0","0","5"
"2018","3,700","Evacuación y tratamiento de aguas residuales","0","0","1","0","1","0","3","2","2","1","3","1","0","0","1","0","0","1","1","0","0","1"
