comuna,año,level_2,empresas
Laureles Estadio,2018,23853,156
Laureles Estadio,2018,23855,60
Laureles Estadio,2018,23858,99
Laureles Estadio,2018,23869,54
Laureles Estadio,2018,23882,67
Laureles Estadio,2018,23885,109
Laureles Estadio,2018,23904,51
Laureles Estadio,2018,23907,64
Laureles Estadio,2018,23908,64
Laureles Estadio,2018,23911,67
Laureles Estadio,2018,23947,365
Laureles Estadio,2018,23949,59
Laureles Estadio,2019,23969,60
Laureles Estadio,2019,23990,72
Laureles Estadio,2019,24011,124
Laureles Estadio,2019,24014,52
Laureles Estadio,2019,24030,283
Laureles Estadio,2019,24047,58
Laureles Estadio,2019,24156,161
Laureles Estadio,2019,24160,146
Laureles Estadio,2019,24163,59
Laureles Estadio,2019,24166,101
Laureles Estadio,2019,24167,50
Laureles Estadio,2019,24169,65
Laureles Estadio,2019,24170,130
Laureles Estadio,2019,24171,109
Laureles Estadio,2019,24176,61
Laureles Estadio,2019,24182,78
Laureles Estadio,2019,24187,64
Laureles Estadio,2019,24190,51
Laureles Estadio,2019,24194,52
Laureles Estadio,2019,24195,81
Laureles Estadio,2019,24196,269
Laureles Estadio,2019,24197,109
Laureles Estadio,2019,24202,52
Laureles Estadio,2019,24205,119
Laureles Estadio,2019,24208,72
Laureles Estadio,2019,24211,70
Laureles Estadio,2019,24212,99
Laureles Estadio,2019,24213,93
Laureles Estadio,2019,24216,222
Laureles Estadio,2019,24218,179
Laureles Estadio,2019,24219,91
Laureles Estadio,2019,24224,65
Laureles Estadio,2019,24226,102
Laureles Estadio,2019,24229,64
Laureles Estadio,2019,24231,81
Laureles Estadio,2019,24248,120
Laureles Estadio,2019,24252,49
Laureles Estadio,2019,24256,446
Laureles Estadio,2019,24258,138
Laureles Estadio,2019,24259,146
Laureles Estadio,2019,24262,139
Laureles Estadio,2019,24279,125
Laureles Estadio,2019,24282,50
Laureles Estadio,2019,24306,169
Laureles Estadio,2019,24309,475
Laureles Estadio,2019,24310,171
Laureles Estadio,2019,24311,131
Laureles Estadio,2019,24312,63
Laureles Estadio,2019,24313,86
Laureles Estadio,2019,24314,204
Laureles Estadio,2019,24315,224
Laureles Estadio,2019,24319,147
Laureles Estadio,2019,24321,56
Laureles Estadio,2019,24323,96
Laureles Estadio,2019,24334,63
Laureles Estadio,2019,24347,57
Laureles Estadio,2019,24350,124
Laureles Estadio,2019,24373,68
Laureles Estadio,2019,24377,58
Laureles Estadio,2019,24414,388
Laureles Estadio,2019,24416,88
Laureles Estadio,2020,24438,61
Laureles Estadio,2020,24459,56
Laureles Estadio,2020,24480,103
Laureles Estadio,2020,24499,256
Laureles Estadio,2020,24516,56
Laureles Estadio,2020,24605,48
Laureles Estadio,2020,24625,135
Laureles Estadio,2020,24629,119
Laureles Estadio,2020,24632,51
Laureles Estadio,2020,24635,73
Laureles Estadio,2020,24636,49
Laureles Estadio,2020,24638,48
Laureles Estadio,2020,24639,114
Laureles Estadio,2020,24640,105
Laureles Estadio,2020,24645,48
Laureles Estadio,2020,24651,78
Laureles Estadio,2020,24656,58
Laureles Estadio,2020,24662,52
Laureles Estadio,2020,24663,76
Laureles Estadio,2020,24664,236
Laureles Estadio,2020,24665,108
Laureles Estadio,2020,24670,45
Laureles Estadio,2020,24673,108
Laureles Estadio,2020,24676,70
Laureles Estadio,2020,24679,57
Laureles Estadio,2020,24680,88
Laureles Estadio,2020,24681,79
Laureles Estadio,2020,24684,189
Laureles Estadio,2020,24686,175
Laureles Estadio,2020,24687,77
Laureles Estadio,2020,24692,80
Laureles Estadio,2020,24694,88
Laureles Estadio,2020,24696,54
Laureles Estadio,2020,24698,78
Laureles Estadio,2020,24715,114
Laureles Estadio,2020,24723,323
Laureles Estadio,2020,24725,112
Laureles Estadio,2020,24726,105
Laureles Estadio,2020,24729,104
Laureles Estadio,2020,24746,147
Laureles Estadio,2020,24747,47
Laureles Estadio,2020,24775,156
Laureles Estadio,2020,24778,463
Laureles Estadio,2020,24779,145
Laureles Estadio,2020,24780,124
Laureles Estadio,2020,24781,60
Laureles Estadio,2020,24782,72
Laureles Estadio,2020,24783,182
Laureles Estadio,2020,24784,212
Laureles Estadio,2020,24788,123
Laureles Estadio,2020,24790,46
Laureles Estadio,2020,24792,82
Laureles Estadio,2020,24803,46
Laureles Estadio,2020,24816,52
Laureles Estadio,2020,24819,93
Laureles Estadio,2020,24843,68
Laureles Estadio,2020,24844,50
Laureles Estadio,2020,24846,48
Laureles Estadio,2020,24847,55
Laureles Estadio,2020,24883,319
Laureles Estadio,2020,24885,76
Laureles Estadio,2021,24906,75
Laureles Estadio,2021,24952,118
Laureles Estadio,2021,24955,66
Laureles Estadio,2021,24970,296
Laureles Estadio,2021,24987,56
Laureles Estadio,2021,25076,53
Laureles Estadio,2021,25096,183
Laureles Estadio,2021,25100,156
Laureles Estadio,2021,25103,53
Laureles Estadio,2021,25106,83
Laureles Estadio,2021,25107,50
Laureles Estadio,2021,25109,71
Laureles Estadio,2021,25110,121
Laureles Estadio,2021,25111,108
Laureles Estadio,2021,25112,46
Laureles Estadio,2021,25116,60
Laureles Estadio,2021,25122,102
Laureles Estadio,2021,25127,67
Laureles Estadio,2021,25130,51
Laureles Estadio,2021,25133,59
Laureles Estadio,2021,25134,81
Laureles Estadio,2021,25135,252
Laureles Estadio,2021,25136,109
Laureles Estadio,2021,25140,45
Laureles Estadio,2021,25141,45
Laureles Estadio,2021,25144,136
Laureles Estadio,2021,25147,74
Laureles Estadio,2021,25150,92
Laureles Estadio,2021,25151,107
Laureles Estadio,2021,25152,86
Laureles Estadio,2021,25155,208
Laureles Estadio,2021,25157,191
Laureles Estadio,2021,25158,86
Laureles Estadio,2021,25163,109
Laureles Estadio,2021,25165,103
Laureles Estadio,2021,25168,56
Laureles Estadio,2021,25170,92
Laureles Estadio,2021,25188,125
Laureles Estadio,2021,25196,391
Laureles Estadio,2021,25198,108
Laureles Estadio,2021,25199,117
Laureles Estadio,2021,25202,150
Laureles Estadio,2021,25219,159
Laureles Estadio,2021,25220,68
Laureles Estadio,2021,25221,47
Laureles Estadio,2021,25251,170
Laureles Estadio,2021,25254,556
Laureles Estadio,2021,25255,153
Laureles Estadio,2021,25256,155
Laureles Estadio,2021,25257,66
Laureles Estadio,2021,25258,95
Laureles Estadio,2021,25259,206
Laureles Estadio,2021,25261,62
Laureles Estadio,2021,25262,137
Laureles Estadio,2021,25266,122
Laureles Estadio,2021,25270,90
Laureles Estadio,2021,25281,64
Laureles Estadio,2021,25294,45
Laureles Estadio,2021,25297,126
Laureles Estadio,2021,25318,45
Laureles Estadio,2021,25322,89
Laureles Estadio,2021,25323,60
Laureles Estadio,2021,25325,58
Laureles Estadio,2021,25326,54
Laureles Estadio,2021,25338,46
Laureles Estadio,2021,25365,296
Laureles Estadio,2021,25367,100
Laureles Estadio,2022,25389,90
Laureles Estadio,2022,25431,115
Laureles Estadio,2022,25434,62
Laureles Estadio,2022,25449,309
Laureles Estadio,2022,25466,60
Laureles Estadio,2022,25555,55
Laureles Estadio,2022,25575,192
Laureles Estadio,2022,25579,164
Laureles Estadio,2022,25582,59
Laureles Estadio,2022,25585,82
Laureles Estadio,2022,25586,50
Laureles Estadio,2022,25588,75
Laureles Estadio,2022,25589,134
Laureles Estadio,2022,25590,117
Laureles Estadio,2022,25595,65
Laureles Estadio,2022,25601,105
Laureles Estadio,2022,25606,61
Laureles Estadio,2022,25609,56
Laureles Estadio,2022,25613,73
Laureles Estadio,2022,25614,255
Laureles Estadio,2022,25615,95
Laureles Estadio,2022,25620,52
Laureles Estadio,2022,25623,126
Laureles Estadio,2022,25626,75
Laureles Estadio,2022,25628,49
Laureles Estadio,2022,25629,95
Laureles Estadio,2022,25630,108
Laureles Estadio,2022,25631,82
Laureles Estadio,2022,25634,226
Laureles Estadio,2022,25636,199
Laureles Estadio,2022,25637,92
Laureles Estadio,2022,25642,114
Laureles Estadio,2022,25644,104
Laureles Estadio,2022,25647,55
Laureles Estadio,2022,25649,89
Laureles Estadio,2022,25665,140
Laureles Estadio,2022,25669,62
Laureles Estadio,2022,25673,404
Laureles Estadio,2022,25674,52
Laureles Estadio,2022,25675,133
Laureles Estadio,2022,25676,101
Laureles Estadio,2022,25679,155
Laureles Estadio,2022,25696,174
Laureles Estadio,2022,25697,80
Laureles Estadio,2022,25724,169
Laureles Estadio,2022,25727,640
Laureles Estadio,2022,25728,152
Laureles Estadio,2022,25729,154
Laureles Estadio,2022,25730,72
Laureles Estadio,2022,25731,120
Laureles Estadio,2022,25732,222
Laureles Estadio,2022,25733,73
Laureles Estadio,2022,25734,150
Laureles Estadio,2022,25738,142
Laureles Estadio,2022,25740,50
Laureles Estadio,2022,25742,86
Laureles Estadio,2022,25753,66
Laureles Estadio,2022,25769,131
Laureles Estadio,2022,25789,49
Laureles Estadio,2022,25792,85
Laureles Estadio,2022,25793,56
Laureles Estadio,2022,25795,65
Laureles Estadio,2022,25796,54
Laureles Estadio,2022,25833,361
Laureles Estadio,2022,25835,99
Manrique,2018,25896,34
Manrique,2018,25899,6
Manrique,2018,25900,8
Manrique,2018,25915,52
Manrique,2018,25921,8
Manrique,2018,25922,6
Manrique,2018,25932,9
Manrique,2018,25965,14
Manrique,2018,26012,8
Manrique,2018,26038,8
Manrique,2018,26040,47
Manrique,2018,26044,19
Manrique,2018,26047,14
Manrique,2018,26048,15
Manrique,2018,26050,47
Manrique,2018,26051,13
Manrique,2018,26054,22
Manrique,2018,26055,11
Manrique,2018,26056,20
Manrique,2018,26057,29
Manrique,2018,26060,7
Manrique,2018,26079,287
Manrique,2018,26080,75
Manrique,2018,26081,11
Manrique,2018,26082,7
Manrique,2018,26083,45
Manrique,2018,26084,35
Manrique,2018,26085,13
Manrique,2018,26087,7
Manrique,2018,26088,10
Manrique,2018,26091,36
Manrique,2018,26093,7
Manrique,2018,26095,25
Manrique,2018,26096,18
Manrique,2018,26099,34
Manrique,2018,26100,8
Manrique,2018,26101,65
Manrique,2018,26102,10
Manrique,2018,26109,27
Manrique,2018,26114,6
Manrique,2018,26124,10
Manrique,2018,26130,7
Manrique,2018,26139,33
Manrique,2018,26141,20
Manrique,2018,26142,43
Manrique,2018,26145,93
Manrique,2018,26161,15
Manrique,2018,26192,11
Manrique,2018,26197,9
Manrique,2018,26198,7
Manrique,2018,26202,11
Manrique,2018,26218,6
Manrique,2018,26226,7
Manrique,2018,26231,6
Manrique,2018,26234,11
Manrique,2018,26257,6
Manrique,2018,26278,21
Manrique,2018,26283,23
Manrique,2018,26288,7
Manrique,2018,26289,8
Manrique,2018,26296,56
Manrique,2018,26298,6
Manrique,2019,26360,32
Manrique,2019,26364,11
Manrique,2019,26379,48
Manrique,2019,26390,6
Manrique,2019,26396,10
Manrique,2019,26429,17
Manrique,2019,26476,9
Manrique,2019,26483,6
Manrique,2019,26485,10
Manrique,2019,26503,6
Manrique,2019,26505,48
Manrique,2019,26509,20
Manrique,2019,26512,19
Manrique,2019,26513,17
Manrique,2019,26515,40
Manrique,2019,26516,11
Manrique,2019,26519,19
Manrique,2019,26520,9
Manrique,2019,26521,11
Manrique,2019,26522,23
Manrique,2019,26545,295
Manrique,2019,26546,74
Manrique,2019,26547,12
Manrique,2019,26548,6
Manrique,2019,26549,45
Manrique,2019,26550,41
Manrique,2019,26551,20
Manrique,2019,26553,9
Manrique,2019,26554,16
Manrique,2019,26557,44
Manrique,2019,26561,19
Manrique,2019,26562,20
Manrique,2019,26565,43
Manrique,2019,26566,7
Manrique,2019,26567,61
Manrique,2019,26568,11
Manrique,2019,26573,10
Manrique,2019,26575,22
Manrique,2019,26578,6
Manrique,2019,26580,12
Manrique,2019,26590,8
Manrique,2019,26596,7
Manrique,2019,26605,31
Manrique,2019,26607,19
Manrique,2019,26608,54
Manrique,2019,26611,93
Manrique,2019,26627,11
Manrique,2019,26658,8
Manrique,2019,26663,14
Manrique,2019,26664,10
Manrique,2019,26668,10
Manrique,2019,26683,6
Manrique,2019,26696,7
Manrique,2019,26699,14
Manrique,2019,26745,31
Manrique,2019,26750,20
Manrique,2019,26755,11
Manrique,2019,26756,8
Manrique,2019,26763,63
Manrique,2019,26765,8
Manrique,2020,26829,27
Manrique,2020,26832,6
Manrique,2020,26833,8
Manrique,2020,26848,43
Manrique,2020,26859,6
Manrique,2020,26865,7
Manrique,2020,26877,6
Manrique,2020,26898,11
Manrique,2020,26945,8
Manrique,2020,26952,6
Manrique,2020,26954,6
Manrique,2020,26974,34
Manrique,2020,26978,8
Manrique,2020,26981,18
Manrique,2020,26982,15
Manrique,2020,26983,6
Manrique,2020,26984,34
Manrique,2020,26985,14
Manrique,2020,26988,22
Manrique,2020,26989,6
Manrique,2020,26990,13
Manrique,2020,26991,20
Manrique,2020,27013,277
Manrique,2020,27014,72
Manrique,2020,27015,19
Manrique,2020,27016,6
Manrique,2020,27017,37
Manrique,2020,27018,45
Manrique,2020,27019,18
Manrique,2020,27021,7
Manrique,2020,27022,16
Manrique,2020,27025,38
Manrique,2020,27029,21
Manrique,2020,27030,19
Manrique,2020,27033,48
Manrique,2020,27034,9
Manrique,2020,27035,73
Manrique,2020,27036,11
Manrique,2020,27041,12
Manrique,2020,27043,16
Manrique,2020,27047,11
Manrique,2020,27057,8
Manrique,2020,27063,13
Manrique,2020,27072,33
Manrique,2020,27074,16
Manrique,2020,27075,41
Manrique,2020,27078,69
Manrique,2020,27094,9
Manrique,2020,27095,6
Manrique,2020,27097,6
Manrique,2020,27127,13
Manrique,2020,27128,6
Manrique,2020,27132,12
Manrique,2020,27133,13
Manrique,2020,27137,12
Manrique,2020,27141,7
Manrique,2020,27168,20
Manrique,2020,27214,20
Manrique,2020,27219,9
Manrique,2020,27225,6
Manrique,2020,27232,56
Manrique,2020,27234,7
Manrique,2021,27301,34
Manrique,2021,27305,9
Manrique,2021,27319,50
Manrique,2021,27330,7
Manrique,2021,27336,11
Manrique,2021,27347,6
Manrique,2021,27369,12
Manrique,2021,27416,11
Manrique,2021,27423,8
Manrique,2021,27425,6
Manrique,2021,27445,34
Manrique,2021,27449,21
Manrique,2021,27452,24
Manrique,2021,27453,13
Manrique,2021,27454,8
Manrique,2021,27455,47
Manrique,2021,27456,19
Manrique,2021,27459,19
Manrique,2021,27460,8
Manrique,2021,27461,14
Manrique,2021,27462,19
Manrique,2021,27463,7
Manrique,2021,27465,7
Manrique,2021,27468,6
Manrique,2021,27471,7
Manrique,2021,27479,8
Manrique,2021,27484,293
Manrique,2021,27485,84
Manrique,2021,27486,17
Manrique,2021,27487,7
Manrique,2021,27488,45
Manrique,2021,27489,54
Manrique,2021,27490,21
Manrique,2021,27492,7
Manrique,2021,27493,15
Manrique,2021,27496,38
Manrique,2021,27499,10
Manrique,2021,27500,24
Manrique,2021,27501,30
Manrique,2021,27504,50
Manrique,2021,27505,8
Manrique,2021,27506,78
Manrique,2021,27507,15
Manrique,2021,27512,19
Manrique,2021,27514,17
Manrique,2021,27517,6
Manrique,2021,27519,13
Manrique,2021,27530,8
Manrique,2021,27536,12
Manrique,2021,27545,44
Manrique,2021,27546,8
Manrique,2021,27547,15
Manrique,2021,27548,55
Manrique,2021,27551,76
Manrique,2021,27567,8
Manrique,2021,27568,19
Manrique,2021,27569,7
Manrique,2021,27570,7
Manrique,2021,27603,24
Manrique,2021,27604,7
Manrique,2021,27605,6
Manrique,2021,27608,15
Manrique,2021,27610,7
Manrique,2021,27611,16
Manrique,2021,27615,12
Manrique,2021,27619,8
Manrique,2021,27630,9
Manrique,2021,27638,6
Manrique,2021,27646,24
Manrique,2021,27672,6
Manrique,2021,27695,25
Manrique,2021,27700,9
Manrique,2021,27705,6
Manrique,2021,27706,6
Manrique,2021,27714,62
Manrique,2021,27716,10
Manrique,2022,27780,31
Manrique,2022,27784,12
Manrique,2022,27798,61
Manrique,2022,27815,9
Manrique,2022,27847,17
Manrique,2022,27895,15
Manrique,2022,27902,8
Manrique,2022,27904,10
Manrique,2022,27922,10
Manrique,2022,27924,42
Manrique,2022,27928,21
Manrique,2022,27931,26
Manrique,2022,27932,18
Manrique,2022,27933,8
Manrique,2022,27934,46
Manrique,2022,27935,15
Manrique,2022,27938,18
Manrique,2022,27939,9
Manrique,2022,27940,13
Manrique,2022,27941,18
Manrique,2022,27963,290
Manrique,2022,27964,81
Manrique,2022,27965,20
Manrique,2022,27966,9
Manrique,2022,27967,38
Manrique,2022,27968,51
Manrique,2022,27969,20
Manrique,2022,27972,20
Manrique,2022,27975,41
Manrique,2022,27978,9
Manrique,2022,27979,30
Manrique,2022,27980,35
Manrique,2022,27983,67
Manrique,2022,27984,11
Manrique,2022,27985,81
Manrique,2022,27986,10
Manrique,2022,27991,20
Manrique,2022,27993,18
Manrique,2022,27998,13
Manrique,2022,28013,12
Manrique,2022,28022,55
Manrique,2022,28024,18
Manrique,2022,28025,53
Manrique,2022,28026,9
Manrique,2022,28028,117
Manrique,2022,28044,8
Manrique,2022,28045,12
Manrique,2022,28046,8
Manrique,2022,28076,29
Manrique,2022,28081,21
Manrique,2022,28083,18
Manrique,2022,28087,12
Manrique,2022,28091,11
Manrique,2022,28102,11
Manrique,2022,28118,42
Manrique,2022,28164,28
Manrique,2022,28169,13
Manrique,2022,28175,8
Manrique,2022,28182,86
Manrique,2022,28184,12
Palmitas,2021,29643,1
Palmitas,2021,29667,1
Palmitas,2021,29685,1
Palmitas,2021,29718,1
Palmitas,2021,29723,1
Palmitas,2021,29774,1
Palmitas,2021,29798,1
Palmitas,2021,29808,1
Palmitas,2021,29813,1
Palmitas,2021,29833,7
Palmitas,2021,29835,1
Palmitas,2021,29836,1
Palmitas,2021,29845,2
Palmitas,2021,29849,1
Palmitas,2021,29859,1
Palmitas,2021,29894,2
Palmitas,2021,29896,1
Palmitas,2021,29900,1
Palmitas,2021,29980,1
Palmitas,2022,30079,1
Palmitas,2022,30129,2
Palmitas,2022,30133,2
Palmitas,2022,30147,1
Palmitas,2022,30185,1
Palmitas,2022,30196,1
Palmitas,2022,30273,1
Palmitas,2022,30277,1
Palmitas,2022,30287,1
Palmitas,2022,30288,1
Palmitas,2022,30292,1
Palmitas,2022,30307,1
Palmitas,2022,30308,1
Palmitas,2022,30312,12
Palmitas,2022,30313,1
Palmitas,2022,30314,1
Palmitas,2022,30324,1
Palmitas,2022,30328,3
Palmitas,2022,30332,1
Palmitas,2022,30362,1
Palmitas,2022,30366,1
Palmitas,2022,30371,6
Palmitas,2022,30373,1
Palmitas,2022,30374,1
Palmitas,2022,30377,4
Palmitas,2022,30394,1
Palmitas,2022,30452,1
Palmitas,2022,30461,1
Palmitas,2022,30467,1
Palmitas,2022,30508,1
Palmitas,2022,30531,2
Popular,2018,30588,3
Popular,2018,30594,19
Popular,2018,30598,4
Popular,2018,30613,21
Popular,2018,30663,3
Popular,2018,30710,10
Popular,2018,30716,3
Popular,2018,30719,3
Popular,2018,30736,3
Popular,2018,30738,21
Popular,2018,30742,16
Popular,2018,30744,3
Popular,2018,30745,6
Popular,2018,30746,5
Popular,2018,30747,4
Popular,2018,30748,32
Popular,2018,30749,8
Popular,2018,30752,9
Popular,2018,30753,3
Popular,2018,30754,9
Popular,2018,30755,5
Popular,2018,30777,151
Popular,2018,30778,44
Popular,2018,30779,9
Popular,2018,30781,29
Popular,2018,30782,19
Popular,2018,30783,13
Popular,2018,30786,9
Popular,2018,30789,26
Popular,2018,30791,4
Popular,2018,30793,11
Popular,2018,30794,4
Popular,2018,30797,24
Popular,2018,30798,7
Popular,2018,30799,37
Popular,2018,30807,7
Popular,2018,30812,3
Popular,2018,30828,4
Popular,2018,30837,17
Popular,2018,30839,11
Popular,2018,30840,15
Popular,2018,30843,106
Popular,2018,30859,6
Popular,2018,30896,3
Popular,2018,30904,4
Popular,2018,30916,4
Popular,2018,30929,3
Popular,2018,30932,7
Popular,2018,30976,10
Popular,2018,30981,20
Popular,2018,30986,5
Popular,2018,30987,5
Popular,2018,30994,20
Popular,2018,30996,4
Popular,2019,31058,26
Popular,2019,31062,4
Popular,2019,31077,23
Popular,2019,31127,3
Popular,2019,31174,7
Popular,2019,31180,5
Popular,2019,31201,3
Popular,2019,31203,24
Popular,2019,31207,15
Popular,2019,31210,11
Popular,2019,31211,8
Popular,2019,31212,3
Popular,2019,31213,26
Popular,2019,31214,9
Popular,2019,31217,8
Popular,2019,31219,6
Popular,2019,31220,9
Popular,2019,31243,180
Popular,2019,31244,47
Popular,2019,31245,9
Popular,2019,31247,34
Popular,2019,31248,22
Popular,2019,31249,11
Popular,2019,31252,14
Popular,2019,31255,27
Popular,2019,31257,3
Popular,2019,31259,9
Popular,2019,31260,6
Popular,2019,31263,17
Popular,2019,31264,5
Popular,2019,31265,35
Popular,2019,31266,3
Popular,2019,31271,4
Popular,2019,31273,11
Popular,2019,31278,5
Popular,2019,31288,3
Popular,2019,31294,5
Popular,2019,31303,17
Popular,2019,31305,14
Popular,2019,31306,26
Popular,2019,31309,89
Popular,2019,31325,6
Popular,2019,31362,3
Popular,2019,31366,3
Popular,2019,31381,5
Popular,2019,31397,9
Popular,2019,31443,14
Popular,2019,31448,16
Popular,2019,31453,6
Popular,2019,31461,27
Popular,2019,31463,3
Popular,2020,31527,24
Popular,2020,31531,4
Popular,2020,31546,14
Popular,2020,31557,3
Popular,2020,31596,6
Popular,2020,31643,5
Popular,2020,31649,3
Popular,2020,31670,3
Popular,2020,31672,12
Popular,2020,31676,15
Popular,2020,31678,3
Popular,2020,31679,9
Popular,2020,31680,7
Popular,2020,31682,14
Popular,2020,31683,6
Popular,2020,31686,10
Popular,2020,31688,7
Popular,2020,31689,8
Popular,2020,31704,3
Popular,2020,31711,154
Popular,2020,31712,43
Popular,2020,31713,17
Popular,2020,31715,35
Popular,2020,31716,22
Popular,2020,31717,8
Popular,2020,31720,14
Popular,2020,31723,27
Popular,2020,31725,3
Popular,2020,31726,4
Popular,2020,31727,8
Popular,2020,31728,13
Popular,2020,31731,22
Popular,2020,31732,5
Popular,2020,31733,38
Popular,2020,31739,7
Popular,2020,31741,6
Popular,2020,31745,4
Popular,2020,31760,3
Popular,2020,31761,7
Popular,2020,31770,17
Popular,2020,31772,11
Popular,2020,31773,25
Popular,2020,31776,67
Popular,2020,31792,4
Popular,2020,31797,3
Popular,2020,31850,4
Popular,2020,31866,12
Popular,2020,31912,14
Popular,2020,31917,9
Popular,2020,31922,4
Popular,2020,31930,24
Popular,2020,31932,3
Popular,2021,31992,4
Popular,2021,31999,33
Popular,2021,32002,5
Popular,2021,32003,9
Popular,2021,32017,25
Popular,2021,32034,3
Popular,2021,32067,5
Popular,2021,32114,11
Popular,2021,32120,3
Popular,2021,32121,3
Popular,2021,32141,5
Popular,2021,32143,27
Popular,2021,32147,19
Popular,2021,32149,6
Popular,2021,32150,12
Popular,2021,32151,7
Popular,2021,32153,33
Popular,2021,32154,11
Popular,2021,32157,12
Popular,2021,32158,3
Popular,2021,32159,9
Popular,2021,32160,5
Popular,2021,32163,5
Popular,2021,32166,3
Popular,2021,32175,3
Popular,2021,32182,188
Popular,2021,32183,63
Popular,2021,32184,15
Popular,2021,32185,3
Popular,2021,32186,37
Popular,2021,32187,30
Popular,2021,32188,8
Popular,2021,32191,18
Popular,2021,32193,5
Popular,2021,32194,38
Popular,2021,32197,5
Popular,2021,32198,11
Popular,2021,32199,13
Popular,2021,32202,30
Popular,2021,32203,8
Popular,2021,32204,40
Popular,2021,32205,6
Popular,2021,32210,8
Popular,2021,32212,15
Popular,2021,32217,9
Popular,2021,32233,4
Popular,2021,32234,9
Popular,2021,32243,24
Popular,2021,32244,3
Popular,2021,32245,14
Popular,2021,32246,31
Popular,2021,32247,3
Popular,2021,32249,82
Popular,2021,32265,6
Popular,2021,32266,9
Popular,2021,32267,3
Popular,2021,32298,3
Popular,2021,32301,6
Popular,2021,32303,4
Popular,2021,32305,5
Popular,2021,32306,5
Popular,2021,32308,3
Popular,2021,32309,5
Popular,2021,32313,7
Popular,2021,32315,3
Popular,2021,32316,3
Popular,2021,32318,4
Popular,2021,32328,6
Popular,2021,32329,6
Popular,2021,32339,3
Popular,2021,32344,15
Popular,2021,32393,21
Popular,2021,32398,8
Popular,2021,32403,4
Popular,2021,32404,3
Popular,2021,32407,3
Popular,2021,32412,26
Popular,2021,32414,7
Popular,2022,32436,3
Popular,2022,32466,4
Popular,2022,32478,30
Popular,2022,32481,6
Popular,2022,32482,6
Popular,2022,32496,28
Popular,2022,32500,3
Popular,2022,32545,6
Popular,2022,32593,7
Popular,2022,32599,3
Popular,2022,32600,3
Popular,2022,32602,3
Popular,2022,32620,9
Popular,2022,32621,3
Popular,2022,32622,40
Popular,2022,32626,18
Popular,2022,32628,7
Popular,2022,32629,10
Popular,2022,32630,12
Popular,2022,32632,39
Popular,2022,32633,12
Popular,2022,32636,13
Popular,2022,32637,5
Popular,2022,32638,11
Popular,2022,32639,9
Popular,2022,32642,5
Popular,2022,32645,4
Popular,2022,32654,4
Popular,2022,32661,200
Popular,2022,32662,67
Popular,2022,32663,20
Popular,2022,32665,33
Popular,2022,32666,36
Popular,2022,32667,9
Popular,2022,32670,20
Popular,2022,32672,5
Popular,2022,32673,41
Popular,2022,32675,3
Popular,2022,32676,4
Popular,2022,32677,12
Popular,2022,32678,13
Popular,2022,32681,35
Popular,2022,32682,6
Popular,2022,32683,52
Popular,2022,32684,4
Popular,2022,32687,3
Popular,2022,32689,8
Popular,2022,32691,13
Popular,2022,32696,9
Popular,2022,32705,3
Popular,2022,32709,4
Popular,2022,32710,5
Popular,2022,32711,8
Popular,2022,32720,26
Popular,2022,32722,16
Popular,2022,32723,28
Popular,2022,32724,4
Popular,2022,32726,94
Popular,2022,32742,6
Popular,2022,32743,9
Popular,2022,32774,13
Popular,2022,32775,6
Popular,2022,32776,3
Popular,2022,32779,4
Popular,2022,32780,4
Popular,2022,32781,8
Popular,2022,32785,10
Popular,2022,32790,3
Popular,2022,32800,9
Popular,2022,32801,7
Popular,2022,32816,13
Popular,2022,32833,3
Popular,2022,32862,23
Popular,2022,32863,3
Popular,2022,32867,10
Popular,2022,32872,6
Popular,2022,32873,5
Popular,2022,32880,47
Popular,2022,32882,9
Robledo,2018,32943,41
Robledo,2018,32946,13
Robledo,2018,32956,13
Robledo,2018,32962,77
Robledo,2018,32979,14
Robledo,2018,33012,20
Robledo,2018,33059,12
Robledo,2018,33068,14
Robledo,2018,33087,47
Robledo,2018,33088,11
Robledo,2018,33091,47
Robledo,2018,33094,27
Robledo,2018,33095,16
Robledo,2018,33097,48
Robledo,2018,33098,18
Robledo,2018,33101,42
Robledo,2018,33102,21
Robledo,2018,33104,12
Robledo,2018,33107,14
Robledo,2018,33121,11
Robledo,2018,33126,230
Robledo,2018,33127,67
Robledo,2018,33128,20
Robledo,2018,33130,43
Robledo,2018,33131,27
Robledo,2018,33132,27
Robledo,2018,33135,18
Robledo,2018,33138,42
Robledo,2018,33142,22
Robledo,2018,33143,29
Robledo,2018,33146,43
Robledo,2018,33147,12
Robledo,2018,33148,73
Robledo,2018,33149,24
Robledo,2018,33154,25
Robledo,2018,33156,42
Robledo,2018,33161,26
Robledo,2018,33177,15
Robledo,2018,33186,70
Robledo,2018,33188,29
Robledo,2018,33189,66
Robledo,2018,33190,12
Robledo,2018,33192,42
Robledo,2018,33208,21
Robledo,2018,33209,22
Robledo,2018,33236,16
Robledo,2018,33239,21
Robledo,2018,33244,22
Robledo,2018,33245,43
Robledo,2018,33249,25
Robledo,2018,33254,11
Robledo,2018,33265,12
Robledo,2018,33273,13
Robledo,2018,33278,11
Robledo,2018,33281,29
Robledo,2018,33288,11
Robledo,2018,33320,14
Robledo,2018,33343,66
Robledo,2018,33345,12
Robledo,2019,33407,42
Robledo,2019,33410,12
Robledo,2019,33411,12
Robledo,2019,33426,86
Robledo,2019,33443,12
